# totalCases dailyCases dailyDeceased dailyCasesNormalized dailyDeceasedNormalized Population totalDeceased
2178 130 1.71428571428571 1.72134315347221e-05 1.02743163430389e-06 1.35485490237875e-08 57
2617 179 2.42857142857143 2.06829891305636e-05 1.41469432723381e-06 1.9193777783699e-08 63
2935 205.142857142857 2.85714285714286 2.31962449744762e-05 1.62130969984657e-06 2.25809150396459e-08 69
3271 225.428571428571 2.57142857142857 2.58517605831386e-05 1.78163419662806e-06 2.03228235356813e-08 70
3654 255.428571428571 2.71428571428571 2.88787322442031e-05 2.01873380454434e-06 2.14518692876636e-08 73
3817 266.285714285714 3.42857142857143 3.01669734472149e-05 2.104541281695e-06 2.70970980475751e-08 80
3906 279 3.42857142857143 3.08703689506999e-05 2.20502635362142e-06 2.70970980475751e-08 80
4257 297 3.42857142857143 3.36444343633204e-05 2.34728611837119e-06 2.70970980475751e-08 81
4667 292.857142857143 3.14285714285714 3.68847956715096e-05 2.3145437915637e-06 2.48390065436105e-08 85
5347 344.571428571429 2.71428571428571 4.22590534509453e-05 2.72325835378129e-06 2.14518692876636e-08 88
6748 496.714285714286 4 5.33316051406356e-05 3.92569207964244e-06 3.16132810555042e-08 98
7255 514.428571428571 4.14285714285714 5.73385885144208e-05 4.06569375288824e-06 3.27423268074865e-08 102
7645 546.857142857143 4.14285714285714 6.04208834173325e-05 4.32198713858822e-06 3.27423268074865e-08 109
8100 599.142857142857 5.57142857142857 6.40168941373961e-05 4.73521788381374e-06 4.40327843273095e-08 119
8582 617.857142857143 7.85714285714286 6.78262945045843e-05 4.88312287732342e-06 6.20975163590262e-08 136
9167 642.857142857143 9 7.24497368589518e-05 5.08070588392032e-06 7.11298823748845e-08 148
9795 635.428571428571 9.42857142857143 7.7413021984666e-05 5.02199550481724e-06 7.45170196308314e-08 154
10361 516.142857142857 9 8.18863012540198e-05 4.07924230191203e-06 7.11298823748845e-08 161
10751 499.428571428571 9.85714285714286 8.49685961569315e-05 3.9471439489301e-06 7.79041568867783e-08 171
11118 496.142857142857 11 8.7869114693774e-05 3.92117589663451e-06 8.69365229026366e-08 186
11496 485.142857142857 9.57142857142857 9.08565697535192e-05 3.83423937373187e-06 7.56460653828137e-08 186
11772 455.714285714286 21.5714285714286 9.30378861463489e-05 3.60165594882352e-06 1.70485908549326e-07 287
12240 439 24.1428571428571 9.67366400298429e-05 3.46955759584159e-06 1.90808732085008e-07 317
